Equipment ID,Year,Consumption,Stock,Demand,ACL,SES,Exp Fit,MSL,USL,PLT,RPQ
3,2012,0,5859,315,2851.0,3861.9698662901524,2373.2893227566115,3421.2,8553.0,18,6970.5
3,2013,6802,5575,293,975.0,3089.575893032122,1519.594566344496,1170.0,2925.0,18,-1187.5
3,2014,0,5748,302,3401.0,3832.060714425698,1786.9184794934297,4081.2,10203.0,18,9556.5
3,2015,6760,5732,326,2267.0,3065.6485715405584,1122.2745007826795,2720.4,6801.0,18,4469.5
3,2016,7014,6209,313,4513.0,3804.518857232447,1356.5174308588148,5415.599999999999,13539.0,18,14099.5
3,2017,7438,6498,352,5760.0,4446.415085785958,1635.7966334793348,6912.0,17280.0,18,19422.0
3,2018,8033,6263,370,7183.0,5044.732068628767,1972.5958091633693,8619.6,21549.0,18,26060.5
3,2019,0,6849,352,7664.0,5642.385654903013,2382.4524219753134,9196.8,22992.0,18,27639.0
4,1990,1983,1101,2870,,,2199.9999999999995,,,24,
4,1991,2200,1640,2171,,1983.0,2340.966908475514,,,24,
4,1992,2810,1510,3260,,2026.4,2507.2230457932123,,,24,
4,1993,2633,1818,3237,2468.0,2183.12,2875.338037887123,2961.6,7404.0,24,10522.0
4,1994,3337,1901,2928,2619.0,2273.096,3065.9813001468588,3142.7999999999997,7857.0,24,11193.999999999998
4,1995,2880,2108,3137,3014.0,2485.8768,3482.7327430473365,3616.7999999999997,9042.0,24,12961.999999999998
4,1996,2942,2083,3731,2991.0,2564.70144,3573.419125086107,3589.2,8973.0,24,12872.0
4,1997,4404,2020,3432,2987.0,2640.161152,3596.6471236376883,3584.4,8961.0,24,12915.0
4,1998,3947,2248,4776,3662.0,2992.9289216,4196.087309872901,4394.4,10986.0,24,16062.0
4,1999,4610,2386,4951,3931.0,3183.74313728,4461.6353534988375,4717.2,11793.0,24,17269.0
4,2000,4645,2535,4989,4354.0,3468.9945098240005,4901.766350468667,5224.8,13062.0,24,19235.0
4,2001,4448,2895,4700,4517.0,3704.1956078592007,5213.603336564829,5420.4,13551.0,24,19690.0
4,2002,5070,2814,5463,4540.0,3852.956486287361,5295.899333118329,5448.0,13620.0,24,19886.0
4,2003,5313,3241,5323,4791.0,4096.365189029889,5543.21164880006,5749.2,14373.0,24,20714.0
4,2004,4947,3380,6112,5087.0,4339.692151223911,5780.078055464122,6104.4,15261.0,24,22055.0
4,2005,5302,2958,6034,5089.0,4461.1537209791295,5742.789246241541,6106.8,15267.0,24,22487.0
4,2006,6055,3079,6294,5185.0,4629.322976783304,5789.524639166653,6222.0,15555.0,24,22846.0
4,2007,5858,3398,7655,5619.0,4914.4583814266425,6096.300389340699,6742.8,16857.0,24,24697.0
4,2008,6528,3848,6934,5831.0,5103.166705141314,6225.218139635008,6997.2,17493.0,24,25307.0
4,2009,5956,3670,6865,6225.0,5388.133364113051,6566.710938656981,7470.0,18675.0,24,27455.0
4,2010,6444,3740,7199,6130.0,5501.706691290441,6559.333314861331,7356.0,18390.0,24,26910.0
4,2011,7083,3812,7104,6295.0,5690.165353032353,6701.839883120777,7554.0,18885.0,24,27663.0
4,2012,8012,4279,8439,6682.0,5968.732282425883,7048.675436658213,8018.4,20046.0,24,29131.0
4,2013,7491,4071,7842,7441.0,6377.385825940706,7698.1185564425905,8929.199999999999,22323.0,24,33134.0
4,2014,7670,4197,8105,7596.0,6600.108660752565,7971.519728048644,9115.199999999999,22788.0,24,33783.0
4,2015,7446,4186,8741,7667.0,6814.0869286020525,8194.735764627145,9200.4,23001.0,24,34149.0
4,2016,7725,4534,8385,7528.0,6940.469542881642,8203.24476325943,9033.6,22584.0,24,33106.0
4,2017,8193,4746,9434,7622.0,7097.375634305314,8252.293151767848,9146.4,22866.0,24,33364.0
4,2018,8848,4574,9906,7912.0,7316.5005074442515,8432.538734437287,9494.4,23736.0,24,34986.0
4,2019,8154,5001,9436,8442.0,7622.800405955402,8813.35450895277,10130.4,25326.0,24,37209.0
5,1990,689,161,3101,,,764.0000000000001,,,18,
5,1991,764,239,2345,,689.0,812.7054123885731,,,18,
5,1992,976,220,3523,,704.0,870.1386842133462,,,18,
5,1993,915,265,3498,857.0,758.4000000000001,997.8498562379124,1028.3999999999999,2571.0,18,3591.5
5,1994,1160,278,3164,910.0,789.7200000000001,1064.2565250770265,1092.0,2730.0,18,3817.0
5,1995,1001,308,3390,1047.0,863.7760000000002,1209.4836375547277,1256.3999999999999,3141.0,18,4403.5
5,1996,1022,304,4031,1039.0,891.2208000000003,1241.351981994845,1246.8,3117.0,18,4371.5
5,1997,1531,295,3708,1038.0,917.3766400000003,1249.5055619184013,1245.6,3114.0,18,4376.0
5,1998,1372,328,5160,1273.0,1040.1013120000002,1458.3317022714969,1527.6,3819.0,18,5400.5
5,1999,1602,348,5350,1366.0,1106.4810496000002,1550.9825868023079,1639.2,4098.0,18,5799.0
5,2000,1614,370,5391,1513.0,1205.5848396800002,1704.050275640671,1815.6,4539.0,18,6438.5
5,2001,1546,423,5079,1569.0,1287.267871744,1812.3844241181318,1882.8,4707.0,18,6637.5
5,2002,1762,411,5903,1578.0,1339.0142973952002,1841.0914282000838,1893.6,4734.0,18,6690.0
5,2003,1847,473,5752,1665.0,1423.6114379161602,1927.0135107407764,1998.0,4995.0,18,7019.5
5,2004,1719,494,6604,1768.0,1508.2891503329283,2009.5064849763007,2121.6,5304.0,18,7462.0
5,2005,1843,432,6519,1768.0,1550.4313202663427,1996.3065060049396,2121.6,5304.0,18,7524.0
5,2006,2105,450,6800,1802.0,1608.9450562130742,2012.5751999075428,2162.4,5406.0,18,7659.0
5,2007,2036,496,8271,1953.0,1708.1560449704593,2119.3312731139113,2343.6,5859.0,18,8292.5
5,2008,2269,562,7492,2026.0,1773.7248359763676,2164.0092818213657,2431.2,6078.0,18,8555.0
5,2009,2070,536,7417,2164.0,1872.7798687810941,2282.630848025905,2596.7999999999997,6492.0,18,9202.0
5,2010,2240,546,7778,2130.0,1912.2238950248754,2279.917586039314,2556.0,6390.0,18,9039.0
5,2011,2462,557,7676,2188.0,1977.7791160199004,2329.4866478688205,2625.6,6564.0,18,9289.0
5,2012,2785,625,9117,2322.0,2074.62329281592,2450.0365897046186,2786.4,6966.0,18,9824.0
5,2013,2604,595,8473,2586.0,2216.698634252736,2675.8204466721736,3103.2,7758.0,18,11042.0
5,2014,2666,613,8757,2640.0,2294.158907402189,2770.9337763583158,3168.0,7920.0,18,11267.0
5,2015,2588,612,9444,2665.0,2368.5271259217516,2848.4971704940685,3198.0,7995.0,18,11380.5
5,2016,2685,662,9060,2616.0,2412.4217007374014,2851.368773985477,3139.2,7848.0,18,11110.0
5,2017,2848,693,10193,2649.0,2466.937360589921,2868.3509243201156,3178.7999999999997,7947.0,18,11227.499999999998
5,2018,3075,668,10703,2750.0,2543.1498884719367,2931.088466166333,3300.0,8250.0,18,11707.0
5,2019,2834,731,10195,2934.0,2649.5199107775497,3063.2501820374046,3520.7999999999997,8802.0,18,12471.999999999998
6,1990,599,0,1133,,,664.0000000000005,,,18,
6,1991,664,1682,857,,599.0,706.2003175166196,,,18,
6,1992,849,1548,1287,,612.0,755.9561317172614,,,18,
6,1993,795,1864,1278,745.0,659.4000000000001,867.1812668187142,894.0,2235.0,18,1488.5
6,1994,1008,1950,1156,791.0,686.5200000000001,924.7064672323852,949.1999999999999,2373.0,18,1609.4999999999995
6,1995,870,2162,1239,910.0,750.8160000000001,1050.8026466681717,1092.0,2730.0,18,1933.0
6,1996,889,2136,1473,903.0,774.6528000000002,1078.5147692694306,1083.6,2709.0,18,1927.4999999999995
6,1997,1331,2072,1355,902.0,797.5222400000002,1085.985551626351,1082.3999999999999,2706.0,18,1987.0
6,1998,1192,2305,1886,1106.0,904.2177920000001,1267.674251480899,1327.2,3318.0,18,2672.0
6,1999,1393,2447,1955,1187.0,961.7742336000001,1348.0019682647958,1424.3999999999999,3561.0,18,2894.5
6,2000,1403,2600,1970,1315.0,1048.0193868800002,1481.3429494855288,1578.0,3945.0,18,3317.5
6,2001,1344,2969,1856,1364.0,1119.0155095040002,1575.5781811327695,1636.8,4092.0,18,3169.0
6,2002,1532,2885,2157,1371.0,1164.0124076032002,1600.6189934055783,1645.2,4113.0,18,3284.5
6,2003,1605,3323,2102,1447.0,1237.6099260825604,1675.4691184195922,1736.3999999999999,4341.0,18,3188.499999999999
6,2004,1495,3466,2413,1537.0,1311.0879408660485,1746.905732840894,1844.3999999999999,4611.0,18,3450.499999999999
6,2005,1602,3033,2382,1537.0,1347.8703526928389,1735.7244774421113,1844.3999999999999,4611.0,18,3883.499999999999
6,2006,1830,0,2485,1566.0,1398.6962821542713,1749.7652621989857,1879.1999999999998,4698.0,18,7046.999999999999
6,2007,1770,3484,3022,1698.0,1484.957025723417,1842.567750301641,2037.6,5094.0,18,4157.0
6,2008,1972,0,2738,1762.0,1541.9656205787337,1881.3874557663914,2114.4,5286.0,18,7929.0
6,2009,1800,0,2710,1881.0,1627.9724964629872,1984.246508850076,2257.2,5643.0,18,8464.5
6,2010,1947,0,2842,1852.0,1662.3779971703898,1982.0893956359223,2222.4,5556.0,18,8334.0
6,2011,2140,0,2805,1902.0,1719.302397736312,2025.025956498136,2282.4,5706.0,18,8559.0
6,2012,2421,4387,3332,2019.0,1803.4419181890498,2129.6933863949403,2422.7999999999997,6057.0,18,4698.5
6,2013,2263,4174,3096,2248.0,1926.95353455124,2325.9587677839236,2697.6,6744.0,18,5942.0
6,2014,2317,0,3200,2295.0,1994.162827640992,2408.360967259925,2754.0,6885.0,18,10327.5
6,2015,2250,4292,3451,2316.0,2058.7302621127938,2475.604423165322,2779.2,6948.0,18,6130.0
6,2016,2334,4649,3311,2274.0,2096.984209690235,2478.322906551828,2728.7999999999997,6822.0,18,5584.0
6,2017,2475,0,3725,2303.0,2144.387367752188,2493.165064711215,2763.6,6909.0,18,10363.5
6,2018,2673,0,3911,2390.0,2210.5098942017503,2547.484087140665,2868.0,7170.0,18,10755.0
6,2019,2464,5128,3726,2550.0,2303.0079153614,2662.4761858368724,3060.0,7650.0,18,6347.0
7,1990,209,2349,3038,,,231.99999999999997,,,18,
7,1991,232,3498,2297,,209.0,246.96175522113958,,,18,
7,1992,297,3220,3451,,213.60000000000002,264.6178277428469,,,18,
7,1993,278,3876,3426,260.0,230.28000000000003,303.85772343208885,312.0,780.0,18,-2706.0
7,1994,352,4054,3099,276.0,239.82400000000004,324.15976604185795,331.2,828.0,18,-2812.0
7,1995,304,4496,3321,318.0,262.2592000000001,368.14644124517906,381.59999999999997,954.0,18,-3065.0
7,1996,311,4442,3949,315.0,270.6073600000001,377.7549418888259,378.0,945.0,18,-3024.5
7,1997,465,4308,3633,315.0,278.6858880000001,380.38643624785124,378.0,945.0,18,-2890.5
7,1998,417,4793,5055,386.0,315.9487104000001,443.66749628385674,463.2,1158.0,18,-3056.0
7,1999,487,5088,5240,415.0,336.1589683200001,471.75711697398765,498.0,1245.0,18,-3220.5
7,2000,491,5406,5281,460.0,366.3271746560001,518.2469949696399,552.0,1380.0,18,-3336.0
7,2001,470,6173,4975,477.0,391.2617397248001,551.2923509236463,572.4,1431.0,18,-4026.5
7,2002,536,6000,5782,479.0,407.00939177984014,559.9619712128111,574.8,1437.0,18,-3844.5
7,2003,561,6910,5634,506.0,432.80751342387214,586.1679532306129,607.1999999999999,1518.0,18,-4633.0
7,2004,522,7208,6469,537.0,458.44601073909774,610.9431791583962,644.4,1611.0,18,-4791.5
7,2005,560,6307,6386,537.0,471.15680859127826,606.6211704839804,644.4,1611.0,18,-3890.5
7,2006,640,6566,6662,547.0,488.9254468730226,611.4470624063131,656.4,1641.0,18,-4104.5
7,2007,619,7246,8102,593.0,519.1403574984181,643.9752128513945,711.6,1779.0,18,-4577.5
7,2008,690,8205,7339,616.0,539.1122859987345,657.639459088206,739.1999999999999,1848.0,18,-5433.0
7,2009,629,7826,7265,658.0,569.2898287989876,693.8605201249273,789.6,1974.0,18,-4865.0
7,2010,681,7975,7620,647.0,581.2318630391901,692.9632996032119,776.4,1941.0,18,-5063.5
7,2011,748,8127,7519,665.0,601.1854904313522,708.1039129867676,798.0,1995.0,18,-5134.5
7,2012,846,9124,8931,705.0,630.5483923450818,744.6060930340766,846.0,2115.0,18,-5951.5
7,2013,791,8681,8300,785.0,673.6387138760655,813.0372955906611,942.0,2355.0,18,-5148.5
7,2014,810,8950,8578,802.0,697.1109711008525,841.7877223081889,962.4,2406.0,18,-5341.0
7,2015,787,8926,9251,809.0,719.688776880682,865.3113802391981,970.8,2427.0,18,-5285.5
7,2016,816,9668,8875,795.0,733.1510215045456,866.4694815947703,954.0,2385.0,18,-6090.5
7,2017,866,10119,9985,805.0,749.7208172036366,871.6828588880608,966.0,2415.0,18,-6496.5
7,2018,935,9753,10484,836.0,772.9766537629093,890.9879866416321,1003.1999999999999,2508.0,18,-5991.0
7,2019,861,10664,9987,892.0,805.3813230103275,931.3582313814169,1070.3999999999999,2676.0,18,-6650.0
8,1990,2624,1075,3415,,,2911.0000000000005,,,24,
8,1991,2911,1601,2583,,2624.0,3097.427467831754,,,24,
8,1992,3719,1473,3879,,2681.4000000000005,3317.2901865112417,,,24,
8,1993,3486,1774,3852,3267.0,2888.9200000000005,3804.6678080777,3920.3999999999996,9801.0,24,14560.999999999998
8,1994,4417,1855,3484,3467.0,3008.3360000000002,4057.776173865857,4160.4,10401.0,24,15480.0
8,1995,3812,2057,3733,3990.0,3290.0688000000005,4609.74758861625,4788.0,11970.0,24,17893.0
8,1996,3894,2033,4440,3959.0,3394.4550400000007,4730.027612221691,4750.8,11877.0,24,17762.0
8,1997,5829,1971,4084,3953.0,3494.364032000001,4760.9082781457755,4743.599999999999,11859.0,24,17794.0
8,1998,5225,2193,5683,4847.0,3961.291225600001,5554.3671125856845,5816.4,14541.0,24,22042.0
8,1999,6102,2328,5891,5204.0,4214.03298048,5906.209559321607,6244.8,15612.0,24,23692.0
8,2000,6148,2474,5936,5764.0,4591.626384384001,6488.798797671414,6916.8,17292.0,24,26346.0
8,2001,5887,2825,5593,5978.0,4902.901107507201,6901.362985878011,7173.599999999999,17934.0,24,27064.999999999996
8,2002,6711,2746,6500,6009.0,5099.720886005762,7009.97319239634,7210.8,18027.0,24,27299.0
8,2003,7033,3162,6334,6342.0,5421.976708804609,7337.325088069072,7610.4,19026.0,24,28548.0
8,2004,6548,3298,7272,6734.0,5744.181367043688,7651.007949593272,8080.799999999999,20202.0,24,30372.0
8,2005,7017,2886,7179,6736.0,5904.94509363495,7601.558961986013,8083.2,20208.0,24,30794.0
8,2006,8015,3005,7489,6863.0,6127.356074907961,7662.943204889385,8235.6,20589.0,24,31310.0
8,2007,7754,3316,9108,7437.0,6504.884859926368,8069.153690904216,8924.4,22311.0,24,33869.0
8,2008,8640,3755,8251,7718.0,6754.707887941096,8239.84803795653,9261.6,23154.0,24,34835.0
8,2009,7883,3582,8168,8240.0,7131.766310352877,8691.557881999239,9888.0,24720.0,24,37618.0
8,2010,8529,3650,8566,8113.0,7282.013048282302,8681.59990551556,9735.6,24339.0,24,36915.0
8,2011,9375,3719,8453,8332.0,7531.410438625842,8870.112601629353,9998.4,24996.0,24,37941.0
8,2012,10604,4175,10041,8844.0,7900.128350900674,9329.212876343783,10612.8,26532.0,24,40045.0
8,2013,9915,3973,9330,9848.0,8440.902680720541,10188.60325824712,11817.6,29544.0,24,45267.0
8,2014,10151,4096,9644,10054.0,8735.722144576433,10550.564329154458,12064.8,30162.0,24,46174.0
8,2015,9855,4085,10400,10147.0,9018.777715661148,10845.719035070117,12176.4,30441.0,24,46650.0
8,2016,10225,4425,9977,9963.0,9186.02217252892,10856.96892161703,11955.6,29889.0,24,45390.0
8,2017,10844,4631,11225,10089.0,9393.817738023135,10922.215232057648,12106.8,30267.0,24,45814.0
8,2018,11710,4463,11786,10472.0,9683.854190418508,11160.896092705505,12566.4,31416.0,24,47897.0
8,2019,10792,4881,11227,11173.0,10089.083352334806,11664.629069569124,13407.6,33519.0,24,50984.0
9,1990,1205,1866,298,,,1337.0000000000002,,,18,
9,1991,1337,2779,225,,1205.0,1422.7654907543254,,,18,
9,1992,1708,2558,339,,1231.4,1523.9240614079372,,,18,
9,1993,1601,3080,336,1500.0,1326.7200000000003,1747.8684260151413,1800.0,4500.0,18,3670.0
9,1994,2029,3221,304,1592.0,1381.5760000000002,1864.162434377335,1910.3999999999999,4776.0,18,3942.999999999999
9,1995,1751,3572,326,1832.0,1511.0608000000002,2117.874052084633,2198.4,5496.0,18,4672.0
9,1996,1789,3529,388,1818.0,1559.0486400000002,2173.1804861755973,2181.6,5454.0,18,4652.0
9,1997,2678,3423,356,1816.0,1605.0389120000002,2187.5114190924796,2179.2,5448.0,18,4748.999999999999
9,1998,2400,3808,496,2227.0,1819.6311296000003,2552.175474092166,2672.4,6681.0,18,6213.5
9,1999,2803,4042,514,2390.0,1935.7049036800004,2713.6662166474384,2868.0,7170.0,18,6713.0
9,2000,2824,4295,518,2647.0,2109.163922944,2981.1921356301214,3176.4,7941.0,18,7616.5
9,2001,2704,4905,488,2746.0,2252.1311383552,3170.5357841031173,3295.2,8238.0,18,7452.0
9,2002,3083,4767,568,2760.0,2342.50491068416,3220.2077562599825,3312.0,8280.0,18,7653.0
9,2003,3231,5490,553,2913.0,2490.6039285473285,3370.601580723385,3495.6,8739.0,18,7618.5
9,2004,3008,5726,635,3093.0,2638.6831428378628,3514.7616784772736,3711.6,9279.0,18,8192.5
9,2005,3224,5011,627,3094.0,2712.54651427029,3492.0179500286677,3712.7999999999997,9282.0,18,8911.999999999998
9,2006,3682,5216,654,3153.0,2814.8372114162325,3520.430914711915,3783.6,9459.0,18,8972.5
9,2007,3562,5757,796,3417.0,2988.2697691329863,3707.023572328075,4100.4,10251.0,18,9619.499999999998
9,2008,3969,6519,721,3545.0,3103.0158153063894,3785.3710682219053,4254.0,10635.0,18,9433.5
9,2009,3621,6218,713,3785.0,3276.2126522451117,3992.8105548138556,4542.0,11355.0,18,10814.5
9,2010,3918,6336,748,3727.0,3345.17012179609,3988.0691294923595,4472.4,11181.0,18,10435.5
9,2011,4307,6457,738,3827.0,3459.736097436872,4074.632445677323,4592.4,11481.0,18,10764.5
9,2012,4871,7249,877,4063.0,3629.188877949498,4285.671979811568,4875.599999999999,12189.0,18,11034.5
9,2013,4555,6897,815,4524.0,3877.551102359598,4680.344711652956,5428.8,13572.0,18,13461.0
9,2014,4663,7111,842,4619.0,4013.0408818876786,4846.745203528258,5542.8,13857.0,18,13674.5
9,2015,4527,7091,908,4661.0,4143.032705510143,4982.266640162255,5593.2,13983.0,18,13883.5
9,2016,4697,7681,871,4577.0,4219.826164408115,4987.365538287389,5492.4,13731.0,18,12915.5
9,2017,4981,8039,981,4634.0,4315.260931526493,5017.294444347257,5560.8,13902.0,18,12814.0
9,2018,5380,7748,1030,4810.0,4448.408745221194,5126.756458013297,5772.0,14430.0,18,13897.0
9,2019,4958,8473,981,5133.0,4634.726996176956,5358.515571412688,6159.599999999999,15399.0,18,14625.499999999996
10,1990,2424,832,941,,,2688.9999999999995,,,18,
10,1991,2689,1238,711,,2424.0,2948.316487241906,,,18,
10,1992,3434,1140,1069,,2477.0,3233.694661391135,,,18,
10,1993,3219,1373,1061,3017.0,2668.4,3606.6233249656425,3620.4,9051.0,18,12203.5
10,1994,4079,1436,960,3202.0,2778.5200000000004,3945.9975973096725,3842.3999999999996,9606.0,18,12972.999999999998
